"","g__Phocaeicola","g__Bacteroides","g__Anaerostipes","g__Collinsella","g__Barnesiella","g__Faecalibacterium","g__Bifidobacterium","g__Parabacteroides","g__Agathobacter","g__Ruminococcus","g__Flavonifractor","g__Streptococcus","g__Coprococcus","g__Mediterraneibacter","g__Eisenbergiella","g__Ruthenibacterium","g__Alistipes","g__Blautia","g__Intestinibacter","g__Thomasclavelia","g__Lactococcus","g__Dorea","g__Lachnoclostridium","g__Haemophilus","g__Agathobaculum","g__Dialister","g__Enterocloster","g__Erysipelotrichaceae_unclassified","g__Hungatella","g__Sutterella","g__Roseburia","g__Eggerthella","g__GGB3109","g__Veillonella","g__Segatella","g__Longicatena","g__Anaerobutyricum","g__Clostridium","g__Sellimonas","g__Holdemania","g__Lachnospiraceae_unclassified","g__Pilosibacter","g__Anaeromassilibacillus","g__Waltera","g__Lachnospira","g__Merdimmobilis","g__Faecalicatena","g__Parasutterella","g__Faecalimonas","g__Dysosmobacter","g__Lawsonibacter","g__Oliverpabstia","g__Pseudoflavonifractor","g__Gemmiger","g__Dielma","g__Anaerotruncus","g__Candidatus_Saccharibacteria_unclassified","g__Escherichia","g__Evtepia","g__Anaerotignum","g__Lentihominibacter","g__Oscillospiraceae_unclassified","g__GGB9480","g__Eubacterium","g__Fusicatenibacter","g__Gallintestinimicrobium","g__GGB3550","g__Hydrogenoanaerobacterium","g__Monoglobus","g__Clostridiaceae_unclassified","g__Hominilimicola","g__Adlercreutzia","g__Eubacteriales_unclassified","g__Bilophila","g__Intestinimonas","g__Hominenteromicrobium","g__GGB9719","g__Bacteria_unclassified","g__Eubacteriaceae_unclassified","g__Flintibacter","g__Odoribacter","g__Oscillibacter","g__GGB9715","g__GGB9699","g__GGB9760","g__GGB3819","g__Faecalibacillus","g__Candidatus_Cibionibacter","g__Anthropogastromicrobium","g__GGB9708","g__Hominiventricola","g__Phascolarctobacterium","g__Vescimonas","g__Akkermansia","g__Neopoerus","g__GGB9634","g__Butyricimonas"
"1",0.909971062013388,0.823764565427363,1.37423172318864,1.67535035147926,2.06953212192972,0.914187767564019,1.35732314434885,1.01267854859221,1.2720114565209,1.55721485715695,1.23064686253499,1.27679160288443,1.13773878508752,0.705232900289896,1.66426834565878,1.55163229278451,0.778217972537692,0.881896019609996,1.66010470023235,1.68328790988094,2.48068100667522,0.939515017207344,1.2880733300066,1.31811390611811,1.41145502102685,0.879675862308287,1.07962732627032,1.59231810608266,1.31196087032235,1.12463859367272,0.727570743535606,1.38287752179044,1.53539703857659,0.77057212523192,1.14386790718361,1.31736025455865,-0.92105563280466,-1.56231319819095,0.0534685978859222,-0.432812946885012,-0.646102746905839,-0.713456000850687,0.0731047673565464,-0.491080069662144,-0.58043751268417,-0.0313524229191255,-0.322670219641873,-0.655777671581413,0.0611888387848408,-1.16014752741767,-0.35408326751599,-0.43859091510201,0.035600131843305,-0.522553141438217,-0.0582523024786777,-0.18568767127287,0.246846535236153,-0.601557639485741,-0.413467063942975,-0.529566367766327,-0.026685681084406,-0.658575445256608,-0.0344120962639836,-0.738695202749889,-0.852287430889463,-0.65184886528128,0.119214594050205,-0.10221614111391,0.0743002835084284,-0.715809188389495,-0.504658955151799,-0.0121040385858722,-0.225556709892109,-0.517024936158447,-0.143517698808696,-0.42462122981365,0.20846952127857,-0.219433804988768,0.1534454988712,-0.346414151536605,-0.495509339097667,-0.358885553408712,-0.310659723577723,-0.229073216774874,-0.237633864422825,0.00819777598510067,-0.480757618554841,-0.447350102049517,-0.313943660378148,-0.0927727083738501,-0.0355337839215464,-0.452392696733055,-0.471914986091472,-0.150950837811853,-0.00826527349354881,-0.03963173139925,-0.0149095764913322
"2",-0.643604176741677,1.02966876177957,0.712105188625955,-0.610854674136888,-0.25602854365124,0.669765821246944,0.741183404578893,-1.22897889316342,0.801409827543381,-0.330863713355346,0.929017842756259,0.428480680788658,-0.963631999213695,0.799520383381692,1.15426920612234,1.0609872736774,0.948037735862897,0.669107941795394,0.899621565072788,1.39429519961875,0.115090498177591,0.530903082636064,1.00217551406638,-0.413678511134248,-0.686191723268298,1.1199965881858,1.20880405257975,0.839295630927381,1.02859182552505,-0.382120083825968,-0.961907353440184,1.36273559480011,1.5116198381358,-0.450329598553358,-0.0712704088458647,2.12151434554766,0.880197035822219,-0.0173549963818748,1.50771027049306,1.05619392240284,1.39780798878039,1.21720167553713,1.99587839904665,-0.491080069662144,1.19628164300747,1.94065445691242,-0.322670219641873,1.53475222246679,2.04886192238001,1.06692075607435,1.68047399438457,1.20267290412531,2.05537511449293,0.588753264705309,1.22228891233349,0.898716083065439,0.246846535236153,-0.601557639485741,-0.413467063942975,-0.529566367766327,-0.026685681084406,-0.658575445256608,-0.0344120962639836,-0.738695202749889,-0.852287430889463,-0.65184886528128,0.119214594050205,-0.10221614111391,0.0743002835084284,-0.715809188389495,-0.504658955151799,-0.0121040385858722,-0.225556709892109,-0.517024936158447,-0.143517698808696,-0.42462122981365,0.20846952127857,-0.219433804988768,0.1534454988712,-0.346414151536605,-0.495509339097667,-0.358885553408712,-0.310659723577723,-0.229073216774874,-0.237633864422825,0.00819777598510067,-0.480757618554841,-0.447350102049517,-0.313943660378148,-0.0927727083738501,-0.0355337839215464,-0.452392696733055,-0.471914986091472,-0.150950837811853,-0.00826527349354881,-0.03963173139925,-0.0149095764913322
"3",-0.882267320091187,-1.1495891784552,-0.582325195256069,-0.0963969960915184,-1.87445678364683,-0.588233016224238,-0.254942546034211,-0.924678003279506,-2.04325529268209,-1.71741137732857,-0.748046241941545,-0.749492439125606,-0.46812223721316,-1.05762411565172,-0.0721758273337677,-0.554559055579742,-0.374282088826244,-0.759505207510215,-0.549234984143171,-0.041647981964626,-1.91691416519009,-0.456203988043924,-0.146694917872833,-0.51700494944086,-0.315523935678238,-0.0741642631082109,-0.669576078769441,-0.177085001074356,-0.43531752235556,-0.233907955833255,-0.545887752079773,-0.236843282494577,-0.125686287701537,-0.389166504592976,-1.53820001014838,0.48151411696585,-0.341596934908152,-0.965273781075305,0.304749019380788,-0.325847118559419,-2.2405736655387,-0.458043319488433,0.0519956368330734,-0.419467039364308,-2.1356691074734,0.134203896973561,-0.769351371795165,-2.30885661301704,-1.63244719908192,-0.927240735957318,-0.215452114696186,-0.0865629030667594,0.71321558407496,-1.96912756199847,-2.04846024716256,0.10763774788746,-1.95266968900859,-0.453695399272998,-0.0762668392237826,0.0377852789545084,-2.03232864785288,-0.29679992998905,0.805605496130847,-0.179233041027298,-0.334398060003056,-0.227464536425796,0.574284214271709,0.309121172909928,0.477887044447873,-0.340150283954919,-0.217748789932062,0.340827223263777,0.0456116417230126,-0.379686783772279,0.0493740094411655,-0.278814273556666,0.136024993949726,-0.459146467479357,-2.09589049248975,-2.31643017908206,-1.99805410474752,-1.84850404473583,-1.86096444413272,-1.96483200681374,-1.98057283669752,-2.00203086887361,-2.13885917541975,-1.87028457189901,-2.12714192430127,-1.84574859177231,-2.15030228601875,-1.90704255605968,-2.12435363839674,-1.9313851377757,-2.04269575934443,-1.71135124857364,-1.99363668670959
"4",0.683141619592066,0.710031723328052,0.951333597369292,1.3402115913734,1.9116751463281,0.798065137948152,-1.02991837668385,0.947955062753876,-0.64082654544185,-0.330863713355346,0.701211668212527,1.05311626529688,1.00466421354481,0.954629644130601,1.33080708008447,1.33022594320398,1.15482635925007,0.879653365311513,-0.376274000335279,-0.299622317834993,1.94668638518853,1.16825087581315,1.38235887403354,0.751877375611256,1.32868987479908,1.25735366259822,1.03977995492981,1.19209953292185,1.35861396314753,-0.382120083825968,0.821593200148531,1.52598657832243,1.38415668051911,0.710407967419125,1.72516235177935,0.0417089673086243,1.27375169822804,0.847062044284894,0.0534685978859222,1.67216651115583,1.33225881368544,1.00366811902237,0.0731047673565464,1.3549673187414,1.00439638790995,-0.0313524229191255,1.44627845420698,1.02510408116152,1.78647631023493,1.04759315486602,-0.35408326751599,-0.43859091510201,0.035600131843305,1.4071581447839,-0.0582523024786777,2.23045682735158,0.246846535236153,0.699006938047587,1.93307596363048,1.69767712102878,2.23515069206503,1.40885734955541,-0.0344120962639836,1.49766634564426,1.25713275275468,1.64260807614726,2.26235730436779,1.52794487390043,2.10146587832587,1.1985829073735,1.67583257936993,-0.0121040385858722,1.22150210042885,1.14357035133883,1.82503029516985,2.11437951241003,0.20846952127857,-0.219433804988768,0.1534454988712,-0.346414151536605,1.6416254404119,1.71854635715586,1.80369853045512,1.98047547283892,1.93861763659509,2.25194718418358,1.35928563545774,1.12598282303978,1.62887326822717,1.46045309944313,1.6668762989386,-0.452392696733055,-0.471914986091472,-0.150950837811853,-0.00826527349354881,-0.03963173139925,-0.0149095764913322
"5",-1.59819747737106,0.321053708444522,-1.31532543889885,-0.610854674136888,-0.25602854365124,-1.31450383281313,-1.02991837668385,0.656041578763251,-0.64082654544185,-0.330863713355346,-1.08661048400999,-0.944798556206828,-0.963631999213695,-1.7070668308948,-0.463721163677923,-0.924787127873142,-1.12130340411724,-1.56389814177936,-0.376274000335279,-0.299622317834993,0.115090498177591,-1.02694496632153,-0.521359408126921,-0.413678511134248,-0.686191723268298,-0.66234991372208,-0.745757782573496,-0.192619917340635,-0.398958217359866,-0.382120083825968,-0.961907353440184,-0.353384061573687,-0.344580774610362,-0.450329598553358,-0.0712704088458647,0.0417089673086243,-0.92105563280466,-1.56231319819095,0.0534685978859222,-0.432812946885012,-0.646102746905839,-0.713456000850687,0.0731047673565464,-0.491080069662144,-0.58043751268417,-0.0313524229191255,-0.322670219641873,-0.655777671581413,0.0611888387848408,-1.16014752741767,-0.35408326751599,-0.43859091510201,0.035600131843305,-0.522553141438217,-0.0582523024786777,-0.18568767127287,0.246846535236153,-0.601557639485741,-0.413467063942975,-0.529566367766327,-0.026685681084406,-0.658575445256608,-0.0344120962639836,-0.738695202749889,-0.852287430889463,-0.65184886528128,0.119214594050205,-0.10221614111391,0.0743002835084284,-0.715809188389495,-0.504658955151799,-0.0121040385858722,-0.225556709892109,-0.517024936158447,-0.143517698808696,-0.42462122981365,0.20846952127857,-0.219433804988768,0.1534454988712,-0.346414151536605,-0.495509339097667,-0.358885553408712,-0.310659723577723,-0.229073216774874,-0.237633864422825,0.00819777598510067,-0.480757618554841,-0.447350102049517,-0.313943660378148,-0.0927727083738501,-0.0355337839215464,-0.452392696733055,-0.471914986091472,-0.150950837811853,-0.00826527349354881,-0.03963173139925,-0.0149095764913322
"6",-0.543628674752483,0.405398698321512,0.578542697754085,-0.610854674136888,-0.25602854365124,-1.31450383281313,1.21358041795947,0.287863634682695,-0.64082654544185,-0.330863713355346,1.08828171878993,1.36143593725187,-0.963631999213695,1.08872883581774,2.07202133306422,1.43395620707275,-1.12130340411724,1.21296318958234,1.74338702318166,1.73568449969231,0.115090498177591,-1.02694496632153,1.46974733433837,0.832935415411146,-0.686191723268298,1.3795393412808,0.927239939420472,1.56311407629483,-0.398958217359866,1.07758525755471,-0.961907353440184,1.57349149522348,1.56847894508115,1.03251020863144,-0.0712704088458647,3.13929976688074,-0.92105563280466,0.0117957927963741,2.82098488948968,1.95732150504884,-0.646102746905839,-0.713456000850687,0.0731047673565464,-0.491080069662144,-0.58043751268417,-0.0313524229191255,-0.322670219641873,-0.655777671581413,2.10182807046032,0.960310774055782,-0.35408326751599,-0.43859091510201,1.55562729035723,-0.522553141438217,-0.0582523024786777,1.76897240607035,2.27016819105971,-0.601557639485741,-0.413467063942975,-0.529566367766327,-0.026685681084406,1.02607651147129,2.76406696626506,-0.738695202749889,-0.852287430889463,-0.65184886528128,2.26763618809027,-0.10221614111391,0.0743002835084284,1.32157860544324,-0.504658955151799,-0.0121040385858722,2.17957241627727,-0.517024936158447,-0.143517698808696,-0.42462122981365,0.20846952127857,-0.219433804988768,2.22589415682016,-0.346414151536605,-0.495509339097667,-0.358885553408712,-0.310659723577723,-0.229073216774874,-0.237633864422825,0.00819777598510067,-0.480757618554841,-0.447350102049517,-0.313943660378148,-0.0927727083738501,-0.0355337839215464,-0.452392696733055,-0.471914986091472,-0.150950837811853,-0.00826527349354881,-0.03963173139925,-0.0149095764913322
"7",-0.61845319799473,-0.825050888695427,-1.08200782897843,-2.12532152402873,-1.81886956225155,-0.678167146681144,-0.582034570848241,-1.27250909452965,-0.617482399189732,-1.66978842435007,-0.887460467369136,-0.87716649862939,-0.766594394496209,-1.35811369628968,-0.844751963230873,-2.79871463261354,-2.55899538852481,-1.08955536214501,-2.02947199731622,-1.91111993015573,-1.84712207289494,-0.953629983665377,-0.80284382558086,-0.366263528473084,-0.899824824784777,-2.01098278246812,-0.833726157404084,-1.80407015285893,-0.520967419854441,-1.78614102320983,-0.664224187247404,-2.02187372274881,-2.15216893081072,-0.639034641735766,-1.4878162251255,-0.0880691602943242,-0.756503061590197,-1.54794705054221,-1.80052850141703,-0.41244462631164,-2.18580929244384,-0.433138067956091,-2.03561549911894,-2.12586175163772,-2.08225246480488,-2.06999618889174,-1.97956841386086,-0.00475514473360604,-1.57427685882626,-0.683753356604471,-2.32509427021722,-0.312248896387632,0.11744886292639,-1.91944290462951,-1.98010372265945,-2.23282301680528,-1.87712417373759,-1.9718348783955,-0.618156951522177,-0.248931125227442,-1.96344198554776,-2.35623456779027,-1.86526135298235,-0.392430324269977,-0.624029170599658,-2.20065357497009,-1.68963395570849,-0.0559313839175997,-2.029598327562,-2.31807205937589,-2.31623795167852,-2.24251260964072,-2.01933139850964,-2.17888913459325,-2.13210562428975,-2.33730706465067,-2.19735114996897,-2.09646367981232,-2.01863384640917,-2.24876717471202,-1.94644706621443,0.128866435353942,-0.0859667899444417,-1.90521490068183,-1.92070911698724,-1.93298670492773,-0.191992472728631,-0.230416946900766,-2.06486504921999,-1.78554014006405,-2.07766755188549,-0.176534756553399,-0.315205825560896,-1.87023358766921,-1.97282034872344,-1.65393366241472,-1.92567448780675
"8",-1.59819747737106,0.225269976835418,-1.31532543889885,-0.610854674136888,-0.25602854365124,-1.31450383281313,-1.02991837668385,-1.22897889316342,-0.64082654544185,-0.330863713355346,-1.08661048400999,-0.944798556206828,-0.963631999213695,-1.7070668308948,-0.463721163677923,-0.924787127873142,-1.12130340411724,-1.56389814177936,-0.376274000335279,-0.299622317834993,0.115090498177591,-1.02694496632153,-0.521359408126921,-0.413678511134248,-0.686191723268298,-0.66234991372208,-0.745757782573496,-0.192619917340635,-0.398958217359866,-0.382120083825968,-0.961907353440184,-0.353384061573687,-0.344580774610362,-0.450329598553358,-0.0712704088458647,0.0417089673086243,-0.92105563280466,-1.56231319819095,0.0534685978859222,-0.432812946885012,-0.646102746905839,-0.713456000850687,0.0731047673565464,-0.491080069662144,-0.58043751268417,-0.0313524229191255,-0.322670219641873,-0.655777671581413,0.0611888387848408,-1.16014752741767,-0.35408326751599,-0.43859091510201,0.035600131843305,-0.522553141438217,-0.0582523024786777,-0.18568767127287,0.246846535236153,-0.601557639485741,-0.413467063942975,-0.529566367766327,-0.026685681084406,-0.658575445256608,-0.0344120962639836,-0.738695202749889,-0.852287430889463,-0.65184886528128,0.119214594050205,-0.10221614111391,0.0743002835084284,-0.715809188389495,-0.504658955151799,-0.0121040385858722,-0.225556709892109,-0.517024936158447,-0.143517698808696,-0.42462122981365,0.20846952127857,-0.219433804988768,0.1534454988712,-0.346414151536605,-0.495509339097667,-0.358885553408712,-0.310659723577723,-0.229073216774874,-0.237633864422825,0.00819777598510067,-0.480757618554841,-0.447350102049517,-0.313943660378148,-0.0927727083738501,-0.0355337839215464,-0.452392696733055,-0.471914986091472,-0.150950837811853,-0.00826527349354881,-0.03963173139925,-0.0149095764913322
"9",-0.317750977943653,-0.704698073738437,-0.737450146089349,-1.90535815397593,-1.59188025751199,-0.209354231395546,-2.38393731589349,-0.438594677247535,-1.79839213857162,-1.47532105010652,-0.669439816040036,-0.664451377516861,-0.731769031923609,-0.802771486807731,-0.233742309415514,-0.453782290329129,-0.0708736817997781,-0.949109190563165,-1.78935911349415,-1.67706367090951,-1.5621274624656,-0.540250690868017,-0.527316633755014,-0.292644972201523,-0.642650358576046,-0.955694670189329,-0.700333568368666,-1.57002077468847,-0.428258878054355,-1.58221897798737,-0.307520642010782,-0.0715775714490895,-0.553634549926,-1.64194947923518,-1.28207504854887,0.369320083554734,-0.625087913224948,-0.641449158540781,-1.53125126364857,-0.332049876555562,-0.23554302821435,-0.321778375379945,-1.72934189772205,-0.405623310770485,-0.381562851828045,-1.77390060044589,0.227536870269002,0.0616616608465062,-1.33673943997951,-0.162441188298315,-0.114383559563922,-1.8687862396938,-1.89968836709191,0.0236793133983656,0.170264984633022,-0.440072742917983,-1.56863557587052,-0.637574690640368,0.0867536589455161,0.033735715930568,-0.327254057325135,-0.359850598158762,-1.59934614156971,-0.243711152561042,-0.465070682549235,0.041650107407338,-1.4269141590035,0.255946323682432,-0.59241287488978,-0.26912698684245,-0.302736412485085,0.385079880793972,0.141183390392014,-0.049431407589906,-0.0125846814165141,0.117815162787041,0.691438885939063,0.0998221314975636,-1.70315788016795,0.143394197091597,-1.73571075843976,0.42888647602363,0.329189077791244,0.360226873949874,0.12474077796264,-1.65104624492607,-0.174505496986169,-1.6218411318558,-0.108917493541188,-0.260953596808461,-1.78106507046964,-1.65306162948355,0.00238199417807032,-1.62052245813259,0.0679509738140242,-1.41947009983872,-1.64815221037851
"10",0.196918521946879,-2.13814755013029,-1.31532543889885,-0.610854674136888,-0.25602854365124,-1.31450383281313,-1.02991837668385,-1.22897889316342,-0.64082654544185,-0.330863713355346,-1.08661048400999,-0.944798556206828,-0.963631999213695,-1.7070668308948,-0.463721163677923,-0.924787127873142,-1.12130340411724,-1.56389814177936,1.21826078878832,-0.299622317834993,0.115090498177591,-1.02694496632153,-0.521359408126921,1.23644167886257,-0.686191723268298,-0.66234991372208,-0.745757782573496,-0.192619917340635,-0.398958217359866,-0.382120083825968,-0.961907353440184,-0.353384061573687,-0.344580774610362,1.20904590664567,-0.0712704088458647,0.0417089673086243,-0.92105563280466,0.718351507549605,0.0534685978859222,-0.432812946885012,-0.646102746905839,-0.713456000850687,0.0731047673565464,-0.491080069662144,-0.58043751268417,-0.0313524229191255,-0.322670219641873,-0.655777671581413,0.0611888387848408,-1.16014752741767,-0.35408326751599,-0.43859091510201,0.035600131843305,-0.522553141438217,-0.0582523024786777,-0.18568767127287,0.246846535236153,1.01700373548217,-0.413467063942975,-0.529566367766327,-0.026685681084406,-0.658575445256608,-0.0344120962639836,-0.738695202749889,-0.852287430889463,-0.65184886528128,0.119214594050205,-0.10221614111391,0.0743002835084284,-0.715809188389495,-0.504658955151799,-0.0121040385858722,-0.225556709892109,-0.517024936158447,-0.143517698808696,-0.42462122981365,0.20846952127857,-0.219433804988768,0.1534454988712,-0.346414151536605,-0.495509339097667,-0.358885553408712,-0.310659723577723,-0.229073216774874,-0.237633864422825,0.00819777598510067,-0.480757618554841,-0.447350102049517,-0.313943660378148,-0.0927727083738501,-0.0355337839215464,-0.452392696733055,-0.471914986091472,-0.150950837811853,-0.00826527349354881,-0.03963173139925,-0.0149095764913322
